rank_by_qubo_score,selected_leds,bitstring,qubo_score,qubo_energy,qaoa_qubo_energy,num_selected_leds,power_consumption_ratio,qaoa_count,qaoa_probability,coverage_rate,power_uniformity,snr_uniformity,snr_threshold_db,mean_snr_db,min_snr_db,max_snr_db,mean_received_power,min_received_power,max_received_power
2459,1-2-8-12-14-16,b_1100000100010101,0.4054326004432302,-0.4054326004432302,-0.4054326004432302,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.193408637512274,-300.0,32.97439108992243,9.728727654525433e-06,0.0,2.576826546316492e-05
2460,1-2-3-9-12-16,b_1110000010010001,0.40543260044323004,-0.40543260044323004,-0.40543260044323004,6,0.375,3,0.0003662109375,0.9548,0.0,0.0,13.6,29.193408637512277,-300.0,32.97439108992243,9.728727654525431e-06,0.0,2.5768265463164923e-05
2461,2-4-8-12-13-14,b_0101000100011100,0.40543260044323004,-0.40543260044323004,-0.40543260044323004,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.193408637512274,-300.0,32.97439108992243,9.728727654525431e-06,0.0,2.5768265463164927e-05
2462,4-5-8-13-14-15,b_0001100100001110,0.40543260044323004,-0.40543260044323004,-0.40543260044323004,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.193408637512274,-300.0,32.97439108992243,9.728727654525431e-06,0.0,2.5768265463164923e-05
2463,2-3-4-9-12-13,b_0111000010011000,0.40543260044322993,-0.40543260044322993,-0.40543260044322993,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.193408637512274,-300.0,32.97439108992243,9.728727654525433e-06,0.0,2.5768265463164923e-05
2464,4-5-7-11,b_0001101000100000,0.4052359091138945,-0.4052359091138945,-0.4052359091138945,4,0.25,1,0.0001220703125,0.8124,0.0,0.0,13.6,27.528040638592692,-300.0,32.821951287299164,6.818440050403746e-06,0.0,2.378828220695723e-05
2465,1-6-7-14,b_1000011000000100,0.4052359091138945,-0.4052359091138945,-0.4052359091138945,4,0.25,1,0.0001220703125,0.8124,0.0,0.0,13.6,27.528040638592692,-300.0,32.821951287299164,6.818440050403746e-06,0.0,2.378828220695723e-05
2466,3-10-11-16,b_0010000001100001,0.4052359091138945,-0.4052359091138945,-0.4052359091138945,4,0.25,1,0.0001220703125,0.8124,0.0,0.0,13.6,27.528040638592692,-300.0,32.821951287299164,6.818440050403746e-06,0.0,2.378828220695723e-05
2467,2-10-11-13,b_0100000001101000,0.4052359091138944,-0.4052359091138944,-0.4052359091138944,4,0.25,3,0.0003662109375,0.8124,0.0,0.0,13.6,27.528040638592692,-300.0,32.821951287299164,6.818440050403746e-06,0.0,2.378828220695723e-05
2468,1-4-6-9-11-15,b_1001010010100010,0.40494759373777983,-0.40494759373777983,-0.40494759373777983,6,0.375,1,0.0001220703125,0.9612,0.0,0.0,13.6,29.334556346080625,-300.0,32.88971749888131,1.0016677949071012e-05,0.0,2.4618845656372626e-05
2469,5-7-8-15-16,b_0000101100000011,0.4047625147899697,-0.4047625147899697,-0.4047625147899697,5,0.3125,1,0.0001220703125,0.8824,0.0,0.0,13.6,28.494719416329577,-300.0,32.77006297011567,8.340590831726405e-06,0.0,2.3198411450035898e-05
2470,1-2-9-10-12,b_1100000011010000,0.4047625147899696,-0.4047625147899696,-0.4047625147899696,5,0.3125,1,0.0001220703125,0.8824,0.0,0.0,13.6,28.494719416329577,-300.0,32.77006297011567,8.340590831726405e-06,0.0,2.3198411450035898e-05
2471,1-3-5-7-15,b_1010101000000010,0.4047625147899696,-0.4047625147899696,-0.4047625147899696,5,0.3125,1,0.0001220703125,0.8824,0.0,0.0,13.6,28.494719416329577,-300.0,32.77006297011567,8.340590831726403e-06,0.0,2.3198411450035898e-05
2472,2-4-6-8-14,b_0101010100000100,0.4047625147899695,-0.4047625147899695,-0.4047625147899695,5,0.3125,1,0.0001220703125,0.8824,0.0,0.0,13.6,28.494719416329577,-300.0,32.77006297011567,8.340590831726403e-06,0.0,2.3198411450035898e-05
2473,1-6-8-11,b_1000010100100000,0.4042540260625312,-0.4042540260625312,-0.4042540260625312,4,0.25,1,0.0001220703125,0.7908,0.0,0.0,13.6,27.57133778093919,-300.0,32.61036070990594,6.818440050403746e-06,0.0,2.1590530290346907e-05
2474,1-6-11-14,b_1000010000100100,0.40425402606253114,-0.40425402606253114,-0.40425402606253114,4,0.25,2,0.000244140625,0.7908,0.0,0.0,13.6,27.57133778093919,-300.0,32.61036070990594,6.818440050403746e-06,0.0,2.1590530290346907e-05
2475,3-6-11-16,b_0010010000100001,0.40425402606253114,-0.40425402606253114,-0.40425402606253114,4,0.25,1,0.0001220703125,0.7908,0.0,0.0,13.6,27.57133778093919,-300.0,32.61036070990594,6.818440050403746e-06,0.0,2.1590530290346907e-05
2476,2-7-10-13,b_0100001001001000,0.404254026062531,-0.404254026062531,-0.404254026062531,4,0.25,2,0.000244140625,0.7908,0.0,0.0,13.6,27.57133778093919,-300.0,32.61036070990594,6.818440050403746e-06,0.0,2.1590530290346907e-05
2477,1-3-7-9-12-13-16,b_1010001010011001,0.4033777169539564,-0.4033777169539564,-0.4033777169539564,7,0.4375,1,0.0001220703125,0.9844,0.0,0.0,13.6,30.003314961294617,-300.0,32.82358979204363,1.140481477187004e-05,0.0,2.3807529105313302e-05
2478,1-3-4-9-10-15-16,b_1011000011000011,0.40337771695395624,-0.40337771695395624,-0.40337771695395624,7,0.4375,1,0.0001220703125,0.9844,0.0,0.0,13.6,30.003314961294617,-300.0,32.82358979204363,1.140481477187004e-05,0.0,2.3807529105313302e-05
2479,8-9-11-15,b_0000000110100010,0.40313269618983766,-0.40313269618983766,-0.40313269618983766,4,0.25,2,0.000244140625,0.8052,0.0,0.0,13.6,27.526070429580663,-300.0,32.82954632900438,6.808478861654585e-06,0.0,2.3877831880664392e-05
2480,5-10-12-14,b_0000100001010100,0.40313269618983766,-0.40313269618983766,-0.40313269618983766,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.526070429580656,-300.0,32.82954632900438,6.808478861654587e-06,0.0,2.3877831880664392e-05
2481,3-11-12-14,b_0010000000110100,0.4031326961898376,-0.4031326961898376,-0.4031326961898376,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.526070429580663,-300.0,32.82954632900438,6.808478861654587e-06,0.0,2.3877831880664392e-05
2482,2-7-8-15,b_0100001100000010,0.4031326961898376,-0.4031326961898376,-0.4031326961898376,4,0.25,2,0.000244140625,0.8052,0.0,0.0,13.6,27.526070429580663,-300.0,32.82954632900438,6.808478861654587e-06,0.0,2.3877831880664392e-05
2483,2-9-10-15,b_0100000011000010,0.4031326961898375,-0.4031326961898375,-0.4031326961898375,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.526070429580663,-300.0,32.82954632900438,6.808478861654587e-06,0.0,2.387783188066439e-05
2484,1-4-5-10-11-16,b_1001100001100001,0.40263370701899553,-0.40263370701899553,-0.40263370701899553,6,0.375,1,0.0001220703125,0.9448,0.0,0.0,13.6,29.269013899928144,-300.0,32.894640311581725,9.882663990547383e-06,0.0,2.468208769025304e-05
2485,5-10-12-15,b_0000100001010010,0.40191651172072473,-0.40191651172072473,-0.40191651172072473,4,0.25,2,0.000244140625,0.7828,0.0,0.0,13.6,27.57013154127726,-300.0,32.60880268948651,6.808478861654587e-06,0.0,2.1576187164252512e-05
2486,2-5-7-12,b_0100101000010000,0.4019165117207247,-0.4019165117207247,-0.4019165117207247,4,0.25,2,0.000244140625,0.7828,0.0,0.0,13.6,27.57013154127726,-300.0,32.60880268948651,6.808478861654587e-06,0.0,2.1576187164252516e-05
2487,3-6-9-14,b_0010010010000100,0.4019165117207247,-0.4019165117207247,-0.4019165117207247,4,0.25,1,0.0001220703125,0.7828,0.0,0.0,13.6,27.57013154127726,-300.0,32.60880268948651,6.808478861654585e-06,0.0,2.1576187164252512e-05
2488,2-5-10-15,b_0100100001000010,0.4019165117207246,-0.4019165117207246,-0.4019165117207246,4,0.25,2,0.000244140625,0.7828,0.0,0.0,13.6,27.57013154127726,-300.0,32.60880268948651,6.808478861654587e-06,0.0,2.1576187164252516e-05
2489,2-7-12-15,b_0100001000010010,0.4019165117207246,-0.4019165117207246,-0.4019165117207246,4,0.25,1,0.0001220703125,0.7828,0.0,0.0,13.6,27.57013154127726,-300.0,32.60880268948651,6.808478861654587e-06,0.0,2.1576187164252512e-05
2490,1-3-8-9-13-14,b_1010000110001100,0.40190818380717247,-0.40190818380717247,-0.40190818380717247,6,0.375,1,0.0001220703125,0.9292,0.0,0.0,13.6,29.205389788691427,-300.0,33.0789628603395,9.728727654525433e-06,0.0,2.7398388798815372e-05
2491,3-8-9-13-14-16,b_0010000110001101,0.40190818380717247,-0.40190818380717247,-0.40190818380717247,6,0.375,1,0.0001220703125,0.9292,0.0,0.0,13.6,29.205389788691427,-300.0,33.0789628603395,9.728727654525433e-06,0.0,2.7398388798815372e-05
2492,1-2-4-5-12-15,b_1101100000010010,0.4019081838071724,-0.4019081838071724,-0.4019081838071724,6,0.375,1,0.0001220703125,0.9292,0.0,0.0,13.6,29.205389788691427,-300.0,33.0789628603395,9.728727654525433e-06,0.0,2.7398388798815372e-05
2493,1-3-4-8-9-14,b_1011000110000100,0.40190818380717236,-0.40190818380717236,-0.40190818380717236,6,0.375,1,0.0001220703125,0.9292,0.0,0.0,13.6,29.205389788691427,-300.0,33.0789628603395,9.728727654525433e-06,0.0,2.7398388798815372e-05
2494,2-4-5-12-15-16,b_0101100000010011,0.4019081838071723,-0.4019081838071723,-0.4019081838071723,6,0.375,1,0.0001220703125,0.9292,0.0,0.0,13.6,29.205389788691427,-300.0,33.0789628603395,9.728727654525433e-06,0.0,2.7398388798815372e-05
2495,4-5-6-11-13-15,b_0001110000101010,0.40189063593863283,-0.40189063593863283,-0.40189063593863283,6,0.375,1,0.0001220703125,0.9536,0.0,0.0,13.6,29.34552659849235,-300.0,32.82424410316712,1.0016677949071012e-05,0.0,2.3815226071602924e-05
2496,1-6-8-14-15-16,b_1000010100000111,0.4017637592973738,-0.4017637592973738,-0.4017637592973738,6,0.375,1,0.0001220703125,0.944,0.0,0.0,13.6,29.303495979140976,-300.0,32.97439108992243,9.872702801798222e-06,0.0,2.5768265463164923e-05
2497,1-2-3-9-11-16,b_1110000010100001,0.4017637592973736,-0.4017637592973736,-0.4017637592973736,6,0.375,1,0.0001220703125,0.944,0.0,0.0,13.6,29.303495979140976,-300.0,32.97439108992243,9.872702801798222e-06,0.0,2.5768265463164923e-05
2498,4-5-7-13-14-15,b_0001101000001110,0.40176375929737357,-0.40176375929737357,-0.40176375929737357,6,0.375,1,0.0001220703125,0.944,0.0,0.0,13.6,29.303495979140976,-300.0,32.97439108992243,9.872702801798222e-06,0.0,2.5768265463164923e-05
2499,5-7-11-14,b_0000101000100100,0.4016970633243178,-0.4016970633243178,-0.4016970633243178,4,0.25,1,0.0001220703125,0.8336,0.0,0.0,13.6,27.60058289732453,-300.0,32.82290695984244,6.9524540089273765e-06,0.0,2.379950334368188e-05
2500,3-5-10-11,b_0010100001100000,0.40169706332431776,-0.40169706332431776,-0.40169706332431776,4,0.25,1,0.0001220703125,0.8336,0.0,0.0,13.6,27.60058289732453,-300.0,32.82290695984244,6.9524540089273765e-06,0.0,2.3799503343681873e-05
2501,3-6-10-12,b_0010010001010000,0.40169706332431776,-0.40169706332431776,-0.40169706332431776,4,0.25,3,0.0003662109375,0.8336,0.0,0.0,13.6,27.60058289732453,-300.0,32.82290695984244,6.9524540089273765e-06,0.0,2.3799503343681873e-05
2502,6-7-12-14,b_0000011000010100,0.40169706332431776,-0.40169706332431776,-0.40169706332431776,4,0.25,2,0.000244140625,0.8336,0.0,0.0,13.6,27.60058289732453,-300.0,32.82290695984244,6.952454008927378e-06,0.0,2.379950334368188e-05
2503,1-4-7-8-13,b_1001001100001000,0.40165746167370875,-0.40165746167370875,-0.40165746167370875,5,0.3125,1,0.0001220703125,0.8892,0.0,0.0,13.6,28.196744452894237,-300.0,33.079242229971484,8.072562914679144e-06,0.0,2.7403109115831403e-05
2504,1-2-6-13-16,b_1100010000001001,0.40165746167370875,-0.40165746167370875,-0.40165746167370875,5,0.3125,1,0.0001220703125,0.8892,0.0,0.0,13.6,28.196744452894237,-300.0,33.079242229971484,8.072562914679142e-06,0.0,2.7403109115831403e-05
2505,3-4-7-13-16,b_0011001000001001,0.40165746167370864,-0.40165746167370864,-0.40165746167370864,5,0.3125,1,0.0001220703125,0.8892,0.0,0.0,13.6,28.19674445289423,-300.0,33.079242229971484,8.07256291467914e-06,0.0,2.7403109115831406e-05
2506,4-9-10-13-16,b_0001000011001001,0.40165746167370864,-0.40165746167370864,-0.40165746167370864,5,0.3125,1,0.0001220703125,0.8892,0.0,0.0,13.6,28.19674445289423,-300.0,33.079242229971484,8.072562914679144e-06,0.0,2.7403109115831406e-05
2507,7-9-13-15-16,b_0000001010001011,0.40152749224033335,-0.40152749224033335,-0.40152749224033335,5,0.3125,1,0.0001220703125,0.8404,0.0,0.0,13.6,28.495121247565244,-300.0,32.65175416437761,8.206576873202774e-06,0.0,2.1980401879413807e-05
2508,1-2-4-8-10,b_1101000101000000,0.4015274922403333,-0.4015274922403333,-0.4015274922403333,5,0.3125,1,0.0001220703125,0.8404,0.0,0.0,13.6,28.495121247565244,-300.0,32.65175416437761,8.206576873202774e-06,0.0,2.1980401879413807e-05
2509,1-2-9-11-13,b_1100000010101000,0.4015274922403333,-0.4015274922403333,-0.4015274922403333,5,0.3125,2,0.000244140625,0.8404,0.0,0.0,13.6,28.495121247565244,-300.0,32.65175416437761,8.206576873202774e-06,0.0,2.1980401879413807e-05
2510,1-3-4-5-11,b_1011100000100000,0.4015274922403332,-0.4015274922403332,-0.4015274922403332,5,0.3125,1,0.0001220703125,0.8404,0.0,0.0,13.6,28.495121247565244,-300.0,32.65175416437761,8.206576873202774e-06,0.0,2.1980401879413807e-05
2511,2-9-12-15-16,b_0100000010010011,0.4014497137409214,-0.4014497137409214,-0.4014497137409214,5,0.3125,1,0.0001220703125,0.9048,0.0,0.0,13.6,28.296195693355237,-300.0,33.0789628603395,8.196615684453613e-06,0.0,2.7398388798815372e-05
2512,4-5-8-14-15-16,b_0001100100000111,0.40126359755304936,-0.40126359755304936,-0.40126359755304936,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.18863734593036,-300.0,32.97439108992243,9.728727654525433e-06,0.0,2.5768265463164923e-05
2513,3-5-9-13-15-16,b_0010100010001011,0.4012635975530493,-0.4012635975530493,-0.4012635975530493,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.18863734593036,-300.0,32.97439108992243,9.728727654525433e-06,0.0,2.576826546316492e-05
2514,2-3-4-9-12-16,b_0111000010010001,0.4012635975530492,-0.4012635975530492,-0.4012635975530492,6,0.375,1,0.0001220703125,0.9548,0.0,0.0,13.6,29.18863734593036,-300.0,32.97439108992243,9.728727654525431e-06,0.0,2.5768265463164923e-05
2515,1-3-5-12-13-15-16,b_1010100000011011,0.4010660069216994,-0.4010660069216994,-0.4010660069216994,7,0.4375,1,0.0001220703125,0.9844,0.0,0.0,13.6,29.915678920020127,-300.0,33.0789628603395,1.126083962459725e-05,0.0,2.7398388798815372e-05
2516,1-2-4-9-12-15-16,b_1101000010010011,0.4010660069216993,-0.4010660069216993,-0.4010660069216993,7,0.4375,2,0.000244140625,0.9844,0.0,0.0,13.6,29.915678920020127,-300.0,33.0789628603395,1.126083962459725e-05,0.0,2.7398388798815372e-05
2517,1-4-8-9-14-15-16,b_1001000110000111,0.40087676486836565,-0.40087676486836565,-0.40087676486836565,7,0.4375,1,0.0001220703125,0.9932,0.0,0.0,13.6,29.89494602502457,-300.0,32.97439108992243,1.126083962459725e-05,0.0,2.5768265463164923e-05
2518,1-2-3-8-9-13-16,b_1110000110001001,0.4008767648683656,-0.4008767648683656,-0.4008767648683656,7,0.4375,1,0.0001220703125,0.9932,0.0,0.0,13.6,29.89494602502457,-300.0,32.97439108992243,1.126083962459725e-05,0.0,2.5768265463164923e-05
2519,1-9-10-12-15,b_1000000011010010,0.40038251854415635,-0.40038251854415635,-0.40038251854415635,5,0.3125,1,0.0001220703125,0.8628,0.0,0.0,13.6,28.505940594643995,-300.0,32.822856800145196,8.340590831726405e-06,0.0,2.3798914054809413e-05
2520,1-5-10-13-16,b_1000100001001001,0.40032839446975593,-0.40032839446975593,-0.40032839446975593,5,0.3125,1,0.0001220703125,0.8196,0.0,0.0,13.6,28.380827376500584,-300.0,32.82358979204363,8.072562914679142e-06,0.0,2.38075291053133e-05
2521,1-3-4-6-13,b_1011010000001000,0.40032839446975577,-0.40032839446975577,-0.40032839446975577,5,0.3125,3,0.0003662109375,0.8196,0.0,0.0,13.6,28.380827376500584,-300.0,32.82358979204363,8.072562914679142e-06,0.0,2.3807529105313302e-05
2522,4-11-13-14-16,b_0001000000101101,0.40032839446975577,-0.40032839446975577,-0.40032839446975577,5,0.3125,1,0.0001220703125,0.8196,0.0,0.0,13.6,28.380827376500584,-300.0,32.82358979204363,8.072562914679142e-06,0.0,2.38075291053133e-05
2523,1-3-10-11-12,b_1010000001110000,0.40005010140982045,-0.40005010140982045,-0.40005010140982045,5,0.3125,1,0.0001220703125,0.896,0.0,0.0,13.6,28.5498623182163,-300.0,33.01567941393127,8.484565978999196e-06,0.0,2.6381089638447967e-05
2524,7-8-9-15-16,b_0000001110000011,0.3993931293216013,-0.3993931293216013,-0.3993931293216013,5,0.3125,1,0.0001220703125,0.8652,0.0,0.0,13.6,28.515571712004423,-300.0,32.77006297011567,8.340590831726403e-06,0.0,2.3198411450035898e-05
2525,1-4-5-8-10,b_1001100101000000,0.39897473733001043,-0.39897473733001043,-0.39897473733001043,5,0.3125,1,0.0001220703125,0.8488,0.0,0.0,13.6,28.451474725384127,-300.0,32.82358979204363,8.206576873202774e-06,0.0,2.38075291053133e-05
2526,1-4-5-8-11,b_1001100100100000,0.39897473733001043,-0.39897473733001043,-0.39897473733001043,5,0.3125,2,0.000244140625,0.8488,0.0,0.0,13.6,28.451474725384127,-300.0,32.82358979204363,8.206576873202774e-06,0.0,2.38075291053133e-05
2527,1-2-7-13-14,b_1100001000001100,0.3989747373300104,-0.3989747373300104,-0.3989747373300104,5,0.3125,1,0.0001220703125,0.8488,0.0,0.0,13.6,28.451474725384127,-300.0,32.82358979204363,8.206576873202774e-06,0.0,2.38075291053133e-05
2528,3-4-6-15-16,b_0011010000000011,0.3989747373300103,-0.3989747373300103,-0.3989747373300103,5,0.3125,1,0.0001220703125,0.8488,0.0,0.0,13.6,28.451474725384127,-300.0,32.82358979204363,8.206576873202774e-06,0.0,2.3807529105313302e-05
2529,1-7-10-12-16,b_1000001001010001,0.3983940790636521,-0.3983940790636521,-0.3983940790636521,5,0.3125,1,0.0001220703125,0.8812,0.0,0.0,13.6,28.488090665021314,-300.0,32.86250302243584,8.350552020475563e-06,0.0,2.4276546140490754e-05
2530,1-5-7-10-16,b_1000101001000001,0.39839407906365204,-0.39839407906365204,-0.39839407906365204,5,0.3125,1,0.0001220703125,0.8812,0.0,0.0,13.6,28.488090665021314,-300.0,32.86250302243584,8.350552020475564e-06,0.0,2.427654614049075e-05
2531,1-7-10-15-16,b_1000001001000011,0.39839407906365204,-0.39839407906365204,-0.39839407906365204,5,0.3125,1,0.0001220703125,0.8812,0.0,0.0,13.6,28.488090665021314,-300.0,32.86250302243584,8.350552020475563e-06,0.0,2.4276546140490754e-05
2532,4-6-9-11-13,b_0001010010101000,0.39839407906365193,-0.39839407906365193,-0.39839407906365193,5,0.3125,2,0.000244140625,0.8812,0.0,0.0,13.6,28.488090665021314,-300.0,32.86250302243584,8.350552020475563e-06,0.0,2.4276546140490754e-05
2533,3-4-5-6-16,b_0011110000000001,0.3976423224680174,-0.3976423224680174,-0.3976423224680174,5,0.3125,1,0.0001220703125,0.8736,0.0,0.0,13.6,28.360888686548673,-300.0,32.82358979204363,8.206576873202774e-06,0.0,2.3807529105313302e-05
2534,2-6-9-13-16,b_0100010010001001,0.3976423224680174,-0.3976423224680174,-0.3976423224680174,5,0.3125,1,0.0001220703125,0.8736,0.0,0.0,13.6,28.360888686548673,-300.0,32.82358979204363,8.206576873202774e-06,0.0,2.3807529105313302e-05
2535,3-9-12-15-16,b_0010000010010011,0.3975577118800381,-0.3975577118800381,-0.3975577118800381,5,0.3125,1,0.0001220703125,0.9048,0.0,0.0,13.6,28.292005659223364,-300.0,33.0789628603395,8.196615684453613e-06,0.0,2.7398388798815372e-05
2536,2-11-12-13-16,b_0100000000111001,0.3975329414973232,-0.3975329414973232,-0.3975329414973232,5,0.3125,1,0.0001220703125,0.9064,0.0,0.0,13.6,28.300051849334476,-300.0,33.079242229971484,8.206576873202774e-06,0.0,2.7403109115831406e-05
2537,4-5-11-15-16,b_0001100000100011,0.3975329414973232,-0.3975329414973232,-0.3975329414973232,5,0.3125,1,0.0001220703125,0.9064,0.0,0.0,13.6,28.300051849334476,-300.0,33.079242229971484,8.206576873202774e-06,0.0,2.7403109115831406e-05
2538,2-3-5-8-12-14,b_0110100100010100,0.3973195441657756,-0.3973195441657756,-0.3973195441657756,6,0.375,1,0.0001220703125,0.9552,0.0,0.0,13.6,29.333909764552068,-300.0,32.90165310177189,9.996755571572694e-06,0.0,2.477290039005985e-05
2539,1-2-4-5-8-14-16,b_1101100100000101,0.39717400506081596,-0.39717400506081596,-0.39717400506081596,7,0.4375,1,0.0001220703125,0.9844,0.0,0.0,13.6,29.91174421455503,-300.0,33.0789628603395,1.1260839624597251e-05,0.0,2.7398388798815372e-05
2540,1-3-4-9-12-15-16,b_1011000010010011,0.3971740050608159,-0.3971740050608159,-0.3971740050608159,7,0.4375,1,0.0001220703125,0.9844,0.0,0.0,13.6,29.91174421455503,-300.0,33.0789628603395,1.126083962459725e-05,0.0,2.7398388798815372e-05
2541,3-6-8-15-16,b_0010010100000011,0.39672834773665944,-0.39672834773665944,-0.39672834773665944,5,0.3125,1,0.0001220703125,0.842,0.0,0.0,13.6,28.56640278104178,-300.0,32.65175416437761,8.340590831726403e-06,0.0,2.1980401879413807e-05
2542,1-2-9-11-14,b_1100000010100100,0.3967283477366594,-0.3967283477366594,-0.3967283477366594,5,0.3125,1,0.0001220703125,0.842,0.0,0.0,13.6,28.56640278104178,-300.0,32.65175416437761,8.340590831726403e-06,0.0,2.1980401879413807e-05
2543,2-4-5-8-10,b_0101100101000000,0.3967283477366593,-0.3967283477366593,-0.3967283477366593,5,0.3125,2,0.000244140625,0.842,0.0,0.0,13.6,28.56640278104178,-300.0,32.65175416437761,8.340590831726403e-06,0.0,2.1980401879413807e-05
2544,2-5-7-13-14,b_0100101000001100,0.3967283477366593,-0.3967283477366593,-0.3967283477366593,5,0.3125,1,0.0001220703125,0.842,0.0,0.0,13.6,28.56640278104178,-300.0,32.65175416437761,8.340590831726403e-06,0.0,2.1980401879413807e-05
2545,5-6-8-11-13,b_0000110100101000,0.39659036658956753,-0.39659036658956753,-0.39659036658956753,5,0.3125,1,0.0001220703125,0.8912,0.0,0.0,13.6,28.56512560767897,-300.0,32.82424410316712,8.484565978999196e-06,0.0,2.3815226071602924e-05
2546,4-6-9-11-12,b_0001010010110000,0.3965903665895675,-0.3965903665895675,-0.3965903665895675,5,0.3125,1,0.0001220703125,0.8912,0.0,0.0,13.6,28.56512560767897,-300.0,32.82424410316712,8.484565978999196e-06,0.0,2.3815226071602924e-05
2547,1-5-8-12,b_1000100100010000,0.3963137994312669,-0.3963137994312669,-0.3963137994312669,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.291197412137972,-300.0,32.6517569074398,6.530489755858165e-06,0.0,2.1980428292678093e-05
2548,8-9-12-13,b_0000000110011000,0.3963137994312668,-0.3963137994312668,-0.3963137994312668,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.291197412137972,-300.0,32.6517569074398,6.530489755858164e-06,0.0,2.1980428292678093e-05
2549,4-5-8-9,b_0001100110000000,0.3963137994312667,-0.3963137994312667,-0.3963137994312667,4,0.25,3,0.0003662109375,0.8052,0.0,0.0,13.6,27.291197412137972,-300.0,32.6517569074398,6.530489755858164e-06,0.0,2.1980428292678093e-05
2550,1-2-14-15,b_1100000000000110,0.3963137994312667,-0.3963137994312667,-0.3963137994312667,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.291197412137972,-300.0,32.6517569074398,6.530489755858165e-06,0.0,2.1980428292678093e-05
2551,2-3-15-16,b_0110000000000011,0.39631379943126666,-0.39631379943126666,-0.39631379943126666,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.291197412137972,-300.0,32.6517569074398,6.530489755858164e-06,0.0,2.1980428292678093e-05
2552,2-3-13-14,b_0110000000001100,0.3963137994312666,-0.3963137994312666,-0.3963137994312666,4,0.25,1,0.0001220703125,0.8052,0.0,0.0,13.6,27.291197412137972,-300.0,32.6517569074398,6.530489755858165e-06,0.0,2.1980428292678093e-05
2553,1-6-8-11-16,b_1000010100100001,0.3962031980897832,-0.3962031980897832,-0.3962031980897832,5,0.3125,1,0.0001220703125,0.8484,0.0,0.0,13.6,28.537511334345833,-300.0,32.791402272140964,8.350552020475564e-06,0.0,2.3436491645509627e-05
2554,4-7-10-12-13,b_0001001001011000,0.3962031980897831,-0.3962031980897831,-0.3962031980897831,5,0.3125,1,0.0001220703125,0.8484,0.0,0.0,13.6,28.537511334345833,-300.0,32.791402272140964,8.350552020475566e-06,0.0,2.3436491645509623e-05
2555,2-4-7-10-13,b_0101001001001000,0.396203198089783,-0.396203198089783,-0.396203198089783,5,0.3125,2,0.000244140625,0.8484,0.0,0.0,13.6,28.537511334345833,-300.0,32.791402272140964,8.350552020475564e-06,0.0,2.3436491645509623e-05
2556,4-5-8-12-13-16,b_0001100100011001,0.3961911285143542,-0.3961911285143542,-0.3961911285143542,6,0.375,1,0.0001220703125,0.9704,0.0,0.0,13.6,29.039483912478442,-300.0,33.044816545451084,9.5947136960018e-06,0.0,2.683701877155746e-05
2557,3-5-6-12-16,b_0010110000010001,0.39609414337771526,-0.39609414337771526,-0.39609414337771526,5,0.3125,2,0.000244140625,0.858,0.0,0.0,13.6,28.521146770085686,-300.0,32.822856800145196,8.340590831726405e-06,0.0,2.3798914054809413e-05
2558,1-5-11-12-14,b_1000100000110100,0.3960941433777152,-0.3960941433777152,-0.3960941433777152,5,0.3125,1,0.0001220703125,0.858,0.0,0.0,13.6,28.521146770085686,-300.0,32.822856800145196,8.340590831726403e-06,0.0,2.379891405480942e-05
2559,2-6-9-15-16,b_0100010010000011,0.39609414337771515,-0.39609414337771515,-0.39609414337771515,5,0.3125,1,0.0001220703125,0.858,0.0,0.0,13.6,28.521146770085686,-300.0,32.822856800145196,8.340590831726403e-06,0.0,2.3798914054809413e-05
2560,3-4-5-10-14,b_0011100001000100,0.39609414337771504,-0.39609414337771504,-0.39609414337771504,5,0.3125,1,0.0001220703125,0.858,0.0,0.0,13.6,28.521146770085686,-300.0,32.822856800145196,8.340590831726403e-06,0.0,2.3798914054809413e-05
2561,2-3-6-12-13,b_0110010000011000,0.3959300266723337,-0.3959300266723337,-0.3959300266723337,5,0.3125,2,0.000244140625,0.9316,0.0,0.0,13.6,28.35682312850163,-300.0,33.07760017099682,8.340590831726403e-06,0.0,2.7375394914612457e-05
2562,4-5-11-14-15,b_0001100000100110,0.3959300266723337,-0.3959300266723337,-0.3959300266723337,5,0.3125,2,0.000244140625,0.9316,0.0,0.0,13.6,28.35682312850163,-300.0,33.07760017099682,8.340590831726405e-06,0.0,2.7375394914612457e-05
