rank_by_qubo_score,selected_leds,bitstring,qubo_score,qubo_energy,qaoa_qubo_energy,num_selected_leds,power_consumption_ratio,qaoa_count,qaoa_probability,coverage_rate,power_uniformity,snr_uniformity,snr_threshold_db,mean_snr_db,min_snr_db,max_snr_db,mean_received_power,min_received_power,max_received_power
1162,4-6-9-14,b_0001010010000100,0.4837269517882417,-0.4837269517882417,-0.4837269517882417,4,0.25,1,0.0001220703125,0.8232,0.0,0.0,13.6,27.43307536721753,-300.0,32.55495698309335,6.674464903130955e-06,0.0,2.109442283267393e-05
1163,2-5-7-16,b_0100101000000001,0.4837269517882417,-0.4837269517882417,-0.4837269517882417,4,0.25,1,0.0001220703125,0.8232,0.0,0.0,13.6,27.43307536721753,-300.0,32.55495698309335,6.674464903130955e-06,0.0,2.109442283267393e-05
1164,2-5-10-16,b_0100100001000001,0.48372695178824165,-0.48372695178824165,-0.48372695178824165,4,0.25,1,0.0001220703125,0.8232,0.0,0.0,13.6,27.43307536721753,-300.0,32.55495698309335,6.674464903130955e-06,0.0,2.109442283267393e-05
1165,1-3-5-14,b_1010100000000100,0.4834607323253115,-0.4834607323253115,-0.4834607323253115,4,0.25,1,0.0001220703125,0.8192,0.0,0.0,13.6,27.337313654814388,-300.0,32.65175416437761,6.530489755858164e-06,0.0,2.1980401879413807e-05
1166,5-12-13-14,b_0000100000011100,0.4834607323253115,-0.4834607323253115,-0.4834607323253115,4,0.25,2,0.000244140625,0.8192,0.0,0.0,13.6,27.337313654814388,-300.0,32.65175416437761,6.530489755858165e-06,0.0,2.1980401879413807e-05
1167,3-12-14-16,b_0010000000010101,0.4834607323253115,-0.4834607323253115,-0.4834607323253115,4,0.25,3,0.0003662109375,0.8192,0.0,0.0,13.6,27.337313654814388,-300.0,32.65175416437761,6.530489755858165e-06,0.0,2.1980401879413807e-05
1168,8-9-15-16,b_0000000110000011,0.4834607323253115,-0.4834607323253115,-0.4834607323253115,4,0.25,2,0.000244140625,0.8192,0.0,0.0,13.6,27.337313654814388,-300.0,32.65175416437761,6.530489755858164e-06,0.0,2.1980401879413807e-05
1169,3-4-5-12,b_0011100000010000,0.4834607323253114,-0.4834607323253114,-0.4834607323253114,4,0.25,2,0.000244140625,0.8192,0.0,0.0,13.6,27.337313654814388,-300.0,32.65175416437761,6.530489755858164e-06,0.0,2.1980401879413807e-05
1170,2-4-8-15,b_0101000100000010,0.4834607323253114,-0.4834607323253114,-0.4834607323253114,4,0.25,2,0.000244140625,0.8192,0.0,0.0,13.6,27.337313654814388,-300.0,32.65175416437761,6.530489755858164e-06,0.0,2.1980401879413807e-05
1171,2-9-13-15,b_0100000010001010,0.4834607323253114,-0.4834607323253114,-0.4834607323253114,4,0.25,2,0.000244140625,0.8192,0.0,0.0,13.6,27.337313654814388,-300.0,32.65175416437761,6.530489755858165e-06,0.0,2.1980401879413807e-05
1172,6-8-12-14,b_0000010100010100,0.4826793947264365,-0.4826793947264365,-0.4826793947264365,4,0.25,2,0.000244140625,0.86,0.0,0.0,13.6,27.53281210916412,-300.0,32.6517569074398,6.808478861654587e-06,0.0,2.1980428292678093e-05
1173,2-8-10-12,b_0100000101010000,0.4826793947264364,-0.4826793947264364,-0.4826793947264364,4,0.25,1,0.0001220703125,0.86,0.0,0.0,13.6,27.53281210916412,-300.0,32.6517569074398,6.808478861654585e-06,0.0,2.1980428292678093e-05
1174,5-7-14-15,b_0000101000000110,0.48267939472643634,-0.48267939472643634,-0.48267939472643634,4,0.25,1,0.0001220703125,0.86,0.0,0.0,13.6,27.53281210916412,-300.0,32.6517569074398,6.808478861654587e-06,0.0,2.1980428292678093e-05
1175,2-3-10-12,b_0110000001010000,0.4826793947264363,-0.4826793947264363,-0.4826793947264363,4,0.25,1,0.0001220703125,0.86,0.0,0.0,13.6,27.53281210916412,-300.0,32.6517569074398,6.808478861654587e-06,0.0,2.1980428292678093e-05
1176,1-5-8-13-14,b_1000100100001100,0.4825387286987421,-0.4825387286987421,-0.4825387286987421,5,0.3125,1,0.0001220703125,0.9064,0.0,0.0,13.6,28.306772395316035,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
1177,1-2-9-12-13,b_1100000010011000,0.48253872869874204,-0.48253872869874204,-0.48253872869874204,5,0.3125,1,0.0001220703125,0.9064,0.0,0.0,13.6,28.306772395316035,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
1178,2-12-13-14-16,b_0100000000011101,0.48253872869874204,-0.48253872869874204,-0.48253872869874204,5,0.3125,1,0.0001220703125,0.9064,0.0,0.0,13.6,28.306772395316035,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
1179,1-2-4-8-14,b_1101000100000100,0.482538728698742,-0.482538728698742,-0.482538728698742,5,0.3125,2,0.000244140625,0.9064,0.0,0.0,13.6,28.306772395316035,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
1180,3-9-13-15-16,b_0010000010001011,0.482538728698742,-0.482538728698742,-0.482538728698742,5,0.3125,1,0.0001220703125,0.9064,0.0,0.0,13.6,28.306772395316035,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
1181,1-3-4-5-15,b_1011100000000010,0.4825387286987419,-0.4825387286987419,-0.4825387286987419,5,0.3125,2,0.000244140625,0.9064,0.0,0.0,13.6,28.306772395316035,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
1182,1-9-10-16,b_1000000011000001,0.48224665204939454,-0.48224665204939454,-0.48224665204939454,4,0.25,1,0.0001220703125,0.7964,0.0,0.0,13.6,27.36513716634861,-300.0,32.674897303185986,6.5404509446073246e-06,0.0,2.2206083019086665e-05
1183,1-10-14-16,b_1000000001000101,0.48224665204939454,-0.48224665204939454,-0.48224665204939454,4,0.25,1,0.0001220703125,0.7964,0.0,0.0,13.6,27.36513716634861,-300.0,32.674897303185986,6.540450944607324e-06,0.0,2.2206083019086672e-05
1184,4-5-6-13,b_0001110000001000,0.48224665204939443,-0.48224665204939443,-0.48224665204939443,4,0.25,2,0.000244140625,0.7964,0.0,0.0,13.6,27.36513716634861,-300.0,32.674897303185986,6.540450944607324e-06,0.0,2.2206083019086665e-05
1185,4-11-12-13,b_0001000000111000,0.48224665204939443,-0.48224665204939443,-0.48224665204939443,4,0.25,2,0.000244140625,0.7964,0.0,0.0,13.6,27.36513716634861,-300.0,32.674897303185986,6.540450944607324e-06,0.0,2.2206083019086672e-05
1186,2-4-6-13,b_0101010000001000,0.4822466520493944,-0.4822466520493944,-0.4822466520493944,4,0.25,1,0.0001220703125,0.7964,0.0,0.0,13.6,27.36513716634861,-300.0,32.674897303185986,6.5404509446073246e-06,0.0,2.2206083019086665e-05
1187,4-11-13-15,b_0001000000101010,0.4822466520493944,-0.4822466520493944,-0.4822466520493944,4,0.25,1,0.0001220703125,0.7964,0.0,0.0,13.6,27.36513716634861,-300.0,32.674897303185986,6.540450944607324e-06,0.0,2.2206083019086672e-05
1188,1-8-11,b_1000000100100000,0.4820710122078245,-0.4820710122078245,-0.4820710122078245,3,0.1875,1,0.0001220703125,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535505e-06,0.0,1.841513911072239e-05
1189,6-9-16,b_0000010010000001,0.4820710122078245,-0.4820710122078245,-0.4820710122078245,3,0.1875,3,0.0003662109375,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535507e-06,0.0,1.8415139110722388e-05
1190,1-11-14,b_1000000000100100,0.48207101220782445,-0.48207101220782445,-0.48207101220782445,3,0.1875,9,0.0010986328125,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535506e-06,0.0,1.841513911072239e-05
1191,3-6-16,b_0010010000000001,0.48207101220782445,-0.48207101220782445,-0.48207101220782445,3,0.1875,3,0.0003662109375,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535507e-06,0.0,1.8415139110722388e-05
1192,7-12-13,b_0000001000011000,0.4820710122078244,-0.4820710122078244,-0.4820710122078244,3,0.1875,5,0.0006103515625,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535506e-06,0.0,1.841513911072239e-05
1193,4-5-10,b_0001100001000000,0.48207101220782433,-0.48207101220782433,-0.48207101220782433,3,0.1875,6,0.000732421875,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535506e-06,0.0,1.8415139110722388e-05
1194,4-10-15,b_0001000001000010,0.48207101220782433,-0.48207101220782433,-0.48207101220782433,3,0.1875,4,0.00048828125,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535506e-06,0.0,1.841513911072239e-05
1195,2-7-13,b_0100001000001000,0.4820710122078243,-0.4820710122078243,-0.4820710122078243,3,0.1875,4,0.00048828125,0.7712,0.0,0.0,13.6,25.944106131695076,-300.0,32.192308329232134,5.008338974535506e-06,0.0,1.8415139110722388e-05
1196,5-8-10,b_0000100101000000,0.48146851545811215,-0.48146851545811215,-0.48146851545811215,3,0.1875,1,0.0001220703125,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059138e-06,0.0,1.8415139110722388e-05
1197,5-8-11,b_0000100100100000,0.4814685154581121,-0.4814685154581121,-0.4814685154581121,3,0.1875,5,0.0006103515625,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059138e-06,0.0,1.841513911072239e-05
1198,6-9-12,b_0000010010010000,0.4814685154581121,-0.4814685154581121,-0.4814685154581121,3,0.1875,4,0.00048828125,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059138e-06,0.0,1.8415139110722388e-05
1199,7-9-12,b_0000001010010000,0.4814685154581121,-0.4814685154581121,-0.4814685154581121,3,0.1875,3,0.0003662109375,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059137e-06,0.0,1.841513911072239e-05
1200,2-11-14,b_0100000000100100,0.48146851545811203,-0.48146851545811203,-0.48146851545811203,3,0.1875,2,0.000244140625,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059137e-06,0.0,1.841513911072239e-05
1201,3-6-15,b_0010010000000010,0.48146851545811203,-0.48146851545811203,-0.48146851545811203,3,0.1875,5,0.0006103515625,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059137e-06,0.0,1.8415139110722388e-05
1202,3-10-15,b_0010000001000010,0.481468515458112,-0.481468515458112,-0.481468515458112,3,0.1875,3,0.0003662109375,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059138e-06,0.0,1.841513911072239e-05
1203,2-7-14,b_0100001000000100,0.4814685154581119,-0.4814685154581119,-0.4814685154581119,3,0.1875,5,0.0006103515625,0.7752,0.0,0.0,13.6,26.124569389490617,-300.0,32.192308329232134,5.142352933059137e-06,0.0,1.8415139110722388e-05
1204,1-6-9-16,b_1000010010000001,0.48105652816040534,-0.48105652816040534,-0.48105652816040534,4,0.25,1,0.0001220703125,0.8288,0.0,0.0,13.6,27.298850266512062,-300.0,32.55353756809585,6.5404509446073246e-06,0.0,2.1082077581019445e-05
1205,1-3-6-16,b_1010010000000001,0.48105652816040523,-0.48105652816040523,-0.48105652816040523,4,0.25,1,0.0001220703125,0.8288,0.0,0.0,13.6,27.298850266512062,-300.0,32.55353756809585,6.5404509446073246e-06,0.0,2.1082077581019445e-05
1206,1-11-14-16,b_1000000000100101,0.48105652816040523,-0.48105652816040523,-0.48105652816040523,4,0.25,1,0.0001220703125,0.8288,0.0,0.0,13.6,27.298850266512062,-300.0,32.55353756809585,6.5404509446073246e-06,0.0,2.1082077581019445e-05
1207,4-5-10-13,b_0001100001001000,0.4810565281604051,-0.4810565281604051,-0.4810565281604051,4,0.25,2,0.000244140625,0.8288,0.0,0.0,13.6,27.298850266512062,-300.0,32.55353756809585,6.5404509446073246e-06,0.0,2.1082077581019445e-05
1208,4-7-12-13,b_0001001000011000,0.4810565281604051,-0.4810565281604051,-0.4810565281604051,4,0.25,1,0.0001220703125,0.8288,0.0,0.0,13.6,27.298850266512062,-300.0,32.55353756809585,6.5404509446073246e-06,0.0,2.1082077581019445e-05
1209,2-4-7-13,b_0101001000001000,0.481056528160405,-0.481056528160405,-0.481056528160405,4,0.25,2,0.000244140625,0.8288,0.0,0.0,13.6,27.298850266512062,-300.0,32.55353756809585,6.5404509446073246e-06,0.0,2.1082077581019445e-05
1210,3-6-8-14,b_0010010100000100,0.4810411431342751,-0.4810411431342751,-0.4810411431342751,4,0.25,1,0.0001220703125,0.8436,0.0,0.0,13.6,27.52790728384781,-300.0,32.55495698309335,6.808478861654585e-06,0.0,2.109442283267393e-05
1211,1-3-5-14-15,b_1010100000000110,0.4810081729519644,-0.4810081729519644,-0.4810081729519644,5,0.3125,1,0.0001220703125,0.9108,0.0,0.0,13.6,28.41890426268187,-300.0,32.6517569074398,8.196615684453613e-06,0.0,2.1980428292678093e-05
1212,3-5-9-12-13,b_0010100010011000,0.4810081729519643,-0.4810081729519643,-0.4810081729519643,5,0.3125,1,0.0001220703125,0.9392,0.0,0.0,13.6,28.325895399227498,-300.0,32.97439108992243,8.196615684453613e-06,0.0,2.576826546316492e-05
1213,2-4-8-14-15,b_0101000100000110,0.4810081729519643,-0.4810081729519643,-0.4810081729519643,5,0.3125,1,0.0001220703125,0.9108,0.0,0.0,13.6,28.41890426268187,-300.0,32.6517569074398,8.196615684453613e-06,0.0,2.1980428292678093e-05
1214,3-4-5-9-12,b_0011100010010000,0.48100817295196424,-0.48100817295196424,-0.48100817295196424,5,0.3125,2,0.000244140625,0.9108,0.0,0.0,13.6,28.41890426268187,-300.0,32.6517569074398,8.196615684453613e-06,0.0,2.1980428292678093e-05
1215,2-3-12-14-16,b_0110000000010101,0.48100817295196424,-0.48100817295196424,-0.48100817295196424,5,0.3125,1,0.0001220703125,0.9108,0.0,0.0,13.6,28.41890426268187,-300.0,32.6517569074398,8.196615684453613e-06,0.0,2.1980428292678093e-05
1216,6-12-13-14,b_0000010000011100,0.48096573802276665,-0.48096573802276665,-0.48096573802276665,4,0.25,1,0.0001220703125,0.8248,0.0,0.0,13.6,27.464422670978955,-300.0,32.65175416437761,6.674464903130955e-06,0.0,2.1980401879413807e-05
1217,7-9-15-16,b_0000001010000011,0.48096573802276665,-0.48096573802276665,-0.48096573802276665,4,0.25,3,0.0003662109375,0.8248,0.0,0.0,13.6,27.464422670978948,-300.0,32.65175416437761,6.674464903130955e-06,0.0,2.1980401879413807e-05
1218,4-6-8-15,b_0001010100000010,0.4809657380227666,-0.4809657380227666,-0.4809657380227666,4,0.25,1,0.0001220703125,0.8248,0.0,0.0,13.6,27.464422670978948,-300.0,32.65175416437761,6.674464903130955e-06,0.0,2.1980401879413807e-05
1219,3-4-5-11,b_0011100000100000,0.48096573802276654,-0.48096573802276654,-0.48096573802276654,4,0.25,1,0.0001220703125,0.8248,0.0,0.0,13.6,27.464422670978955,-300.0,32.65175416437761,6.674464903130955e-06,0.0,2.1980401879413807e-05
1220,2-9-11-13,b_0100000010101000,0.48096573802276654,-0.48096573802276654,-0.48096573802276654,4,0.25,2,0.000244140625,0.8248,0.0,0.0,13.6,27.464422670978948,-300.0,32.65175416437761,6.674464903130955e-06,0.0,2.1980401879413807e-05
1221,3-8-9,b_0010000110000000,0.4803517411444924,-0.4803517411444924,-0.4803517411444924,3,0.1875,9,0.0010986328125,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786347e-06,0.0,1.83778983206415e-05
1222,8-9-14,b_0000000110000100,0.4803517411444924,-0.4803517411444924,-0.4803517411444924,3,0.1875,7,0.0008544921875,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786346e-06,0.0,1.83778983206415e-05
1223,5-12-15,b_0000100000010010,0.4803517411444924,-0.4803517411444924,-0.4803517411444924,3,0.1875,5,0.0006103515625,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786347e-06,0.0,1.8377898320641503e-05
1224,3-8-14,b_0010000100000100,0.48035174114449236,-0.48035174114449236,-0.48035174114449236,3,0.1875,6,0.000732421875,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786347e-06,0.0,1.83778983206415e-05
1225,3-9-14,b_0010000010000100,0.48035174114449236,-0.48035174114449236,-0.48035174114449236,3,0.1875,6,0.000732421875,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786347e-06,0.0,1.83778983206415e-05
1226,2-12-15,b_0100000000010010,0.48035174114449236,-0.48035174114449236,-0.48035174114449236,3,0.1875,6,0.000732421875,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786347e-06,0.0,1.8377898320641503e-05
1227,2-5-12,b_0100100000010000,0.4803517411444923,-0.4803517411444923,-0.4803517411444923,3,0.1875,3,0.0003662109375,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786346e-06,0.0,1.83778983206415e-05
1228,2-5-15,b_0100100000000010,0.4803517411444923,-0.4803517411444923,-0.4803517411444923,3,0.1875,4,0.00048828125,0.764,0.0,0.0,13.6,25.94203768603831,-300.0,32.18637996931669,4.998377785786347e-06,0.0,1.83778983206415e-05
1229,1-6-9-12,b_1000010010010000,0.48032351345953817,-0.48032351345953817,-0.48032351345953817,4,0.25,1,0.0001220703125,0.8328,0.0,0.0,13.6,27.431432110740666,-300.0,32.55353756809585,6.674464903130955e-06,0.0,2.1082077581019445e-05
1230,2-11-14-16,b_0100000000100101,0.48032351345953805,-0.48032351345953805,-0.48032351345953805,4,0.25,1,0.0001220703125,0.8328,0.0,0.0,13.6,27.431432110740666,-300.0,32.55353756809585,6.674464903130955e-06,0.0,2.1082077581019445e-05
1231,1-7-9-11,b_1000001010100000,0.4802941915557487,-0.4802941915557487,-0.4802941915557487,4,0.25,1,0.0001220703125,0.8408,0.0,0.0,13.6,27.562296835345137,-300.0,32.648049234036684,6.818440050403746e-06,0.0,2.194479813533133e-05
1232,6-8-10-16,b_0000010101000001,0.48029419155574865,-0.48029419155574865,-0.48029419155574865,4,0.25,1,0.0001220703125,0.8408,0.0,0.0,13.6,27.562296835345137,-300.0,32.648049234036684,6.818440050403746e-06,0.0,2.194479813533133e-05
1233,1-3-10-11,b_1010000001100000,0.4802941915557486,-0.4802941915557486,-0.4802941915557486,4,0.25,1,0.0001220703125,0.8408,0.0,0.0,13.6,27.562296835345137,-300.0,32.648049234036684,6.818440050403746e-06,0.0,2.194479813533133e-05
1234,5-7-11-13,b_0000101000101000,0.4802941915557486,-0.4802941915557486,-0.4802941915557486,4,0.25,2,0.000244140625,0.8408,0.0,0.0,13.6,27.562296835345137,-300.0,32.648049234036684,6.818440050403746e-06,0.0,2.194479813533133e-05
1235,6-7-13-15,b_0000011000001010,0.4802941915557486,-0.4802941915557486,-0.4802941915557486,4,0.25,1,0.0001220703125,0.8408,0.0,0.0,13.6,27.562296835345137,-300.0,32.648049234036684,6.818440050403746e-06,0.0,2.194479813533133e-05
1236,2-4-10-11,b_0101000001100000,0.4802941915557485,-0.4802941915557485,-0.4802941915557485,4,0.25,1,0.0001220703125,0.8408,0.0,0.0,13.6,27.562296835345137,-300.0,32.648049234036684,6.818440050403746e-06,0.0,2.194479813533133e-05
1237,1-7-10-12,b_1000001001010000,0.479940728217232,-0.479940728217232,-0.479940728217232,4,0.25,3,0.0003662109375,0.8508,0.0,0.0,13.6,27.529966155018325,-300.0,32.55518345375202,6.818440050403746e-06,0.0,2.1096394175437007e-05
1238,6-8-11-13,b_0000010100101000,0.4799407282172319,-0.4799407282172319,-0.4799407282172319,4,0.25,1,0.0001220703125,0.8508,0.0,0.0,13.6,27.529966155018325,-300.0,32.55518345375202,6.818440050403746e-06,0.0,2.1096394175437007e-05
1239,2-7-10-16,b_0100001001000001,0.4799407282172318,-0.4799407282172318,-0.4799407282172318,4,0.25,2,0.000244140625,0.8508,0.0,0.0,13.6,27.529966155018325,-300.0,32.55518345375202,6.818440050403746e-06,0.0,2.1096394175437007e-05
1240,1-5-11-13,b_1000100000101000,0.4786638329876436,-0.4786638329876436,-0.4786638329876436,4,0.25,1,0.0001220703125,0.7924,0.0,0.0,13.6,27.40815813611259,-300.0,32.65175416437761,6.5404509446073246e-06,0.0,2.1980401879413807e-05
1241,4-6-12-16,b_0001010000010001,0.4786638329876436,-0.4786638329876436,-0.4786638329876436,4,0.25,1,0.0001220703125,0.7924,0.0,0.0,13.6,27.40815813611259,-300.0,32.65175416437761,6.540450944607324e-06,0.0,2.1980401879413807e-05
1242,6-13-15-16,b_0000010000001011,0.4786638329876436,-0.4786638329876436,-0.4786638329876436,4,0.25,2,0.000244140625,0.7924,0.0,0.0,13.6,27.40815813611259,-300.0,32.65175416437761,6.540450944607324e-06,0.0,2.1980401879413807e-05
1243,1-3-4-10,b_1011000001000000,0.4786638329876435,-0.4786638329876435,-0.4786638329876435,4,0.25,1,0.0001220703125,0.7924,0.0,0.0,13.6,27.40815813611259,-300.0,32.65175416437761,6.5404509446073246e-06,0.0,2.1980401879413807e-05
1244,1-2-4-11,b_1101000000100000,0.4786638329876435,-0.4786638329876435,-0.4786638329876435,4,0.25,3,0.0003662109375,0.7924,0.0,0.0,13.6,27.40815813611259,-300.0,32.65175416437761,6.540450944607324e-06,0.0,2.1980401879413807e-05
1245,1-3-4-10-14,b_1011000001000100,0.47755268426071495,-0.47755268426071495,-0.47755268426071495,5,0.3125,1,0.0001220703125,0.866,0.0,0.0,13.6,28.478463909986786,-300.0,32.65175416437761,8.206576873202774e-06,0.0,2.1980401879413807e-05
1246,2-5-10-12-13,b_0100100001011000,0.47552526854861954,-0.47552526854861954,-0.47552526854861954,5,0.3125,1,0.0001220703125,0.9012,0.0,0.0,13.6,28.507820168486873,-300.0,32.65135050483953,8.340590831726402e-06,0.0,2.197651585001791e-05
1247,1-7-8-14-15,b_1000001100000110,0.47505465808588426,-0.47505465808588426,-0.47505465808588426,5,0.3125,1,0.0001220703125,0.9316,0.0,0.0,13.6,28.463617258430403,-300.0,32.6517569074398,8.340590831726405e-06,0.0,2.1980428292678093e-05
1248,3-5-7-9-16,b_0010101010000001,0.4750546580858841,-0.4750546580858841,-0.4750546580858841,5,0.3125,1,0.0001220703125,0.9316,0.0,0.0,13.6,28.463617258430403,-300.0,32.6517569074398,8.340590831726405e-06,0.0,2.1980428292678093e-05
1249,2-3-9-10-16,b_0110000011000001,0.475054658085884,-0.475054658085884,-0.475054658085884,5,0.3125,1,0.0001220703125,0.9316,0.0,0.0,13.6,28.463617258430403,-300.0,32.6517569074398,8.340590831726405e-06,0.0,2.1980428292678093e-05
1250,1-3-8-10-12,b_1010000101010000,0.47455983161238685,-0.47455983161238685,-0.47455983161238685,5,0.3125,1,0.0001220703125,0.8992,0.0,0.0,13.6,28.532572042151408,-300.0,32.822775316689764,8.340590831726403e-06,0.0,2.3797956845187352e-05
1251,4-6-12-14-15,b_0001010000010110,0.4745598316123868,-0.4745598316123868,-0.4745598316123868,5,0.3125,1,0.0001220703125,0.8992,0.0,0.0,13.6,28.532572042151408,-300.0,32.822775316689764,8.340590831726403e-06,0.0,2.3797956845187345e-05
1252,2-3-8-10-16,b_0110000101000001,0.47455983161238674,-0.47455983161238674,-0.47455983161238674,5,0.3125,1,0.0001220703125,0.8992,0.0,0.0,13.6,28.532572042151408,-300.0,32.822775316689764,8.340590831726405e-06,0.0,2.379795684518735e-05
1253,2-5-8-10,b_0100100101000000,0.4742482858980301,-0.4742482858980301,-0.4742482858980301,4,0.25,1,0.0001220703125,0.8264,0.0,0.0,13.6,27.552074718222915,-300.0,32.55495698309335,6.808478861654587e-06,0.0,2.109442283267393e-05
1254,3-5-8-11,b_0010100100100000,0.47424828589803003,-0.47424828589803003,-0.47424828589803003,4,0.25,1,0.0001220703125,0.8264,0.0,0.0,13.6,27.552074718222915,-300.0,32.55495698309335,6.808478861654585e-06,0.0,2.1094422832673925e-05
1255,2-9-11-14,b_0100000010100100,0.47424828589803003,-0.47424828589803003,-0.47424828589803003,4,0.25,1,0.0001220703125,0.8264,0.0,0.0,13.6,27.552074718222915,-300.0,32.55495698309335,6.808478861654587e-06,0.0,2.1094422832673925e-05
1256,3-6-8-15,b_0010010100000010,0.47424828589803003,-0.47424828589803003,-0.47424828589803003,4,0.25,1,0.0001220703125,0.8264,0.0,0.0,13.6,27.552074718222915,-300.0,32.55495698309335,6.808478861654587e-06,0.0,2.109442283267393e-05
1257,3-10-12-15,b_0010000001010010,0.47424828589803003,-0.47424828589803003,-0.47424828589803003,4,0.25,2,0.000244140625,0.8264,0.0,0.0,13.6,27.552074718222915,-300.0,32.55495698309335,6.808478861654587e-06,0.0,2.1094422832673925e-05
1258,1-2-7-9-15,b_1100001010000010,0.47388970758731264,-0.47388970758731264,-0.47388970758731264,5,0.3125,1,0.0001220703125,0.8988,0.0,0.0,13.6,28.532259970484716,-300.0,32.82358979204363,8.340590831726403e-06,0.0,2.38075291053133e-05
1259,1-5-8-9-16,b_1000100110000001,0.4728925512127943,-0.4728925512127943,-0.4728925512127943,5,0.3125,1,0.0001220703125,0.9408,0.0,0.0,13.6,28.21980470545284,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.5768265463164927e-05
1260,1-3-5-7-13-15,b_1010101000001010,0.47225609707395083,-0.47225609707395083,-0.47225609707395083,6,0.375,1,0.0001220703125,0.9464,0.0,0.0,13.6,29.35075837602755,-300.0,32.77006297011567,9.872702801798222e-06,0.0,2.3198411450035898e-05
1261,1-6-8-12-13-14,b_1000010100011100,0.47192864427174047,-0.47192864427174047,-0.47192864427174047,6,0.375,1,0.0001220703125,0.9564,0.0,0.0,13.6,29.345746119877887,-300.0,32.6517569074398,9.872702801798222e-06,0.0,2.1980428292678093e-05
1262,2-9-11-12-13,b_0100000010111000,0.471003545503291,-0.471003545503291,-0.471003545503291,5,0.3125,1,0.0001220703125,0.8972,0.0,0.0,13.6,28.522735663294437,-300.0,32.65175416437761,8.340590831726403e-06,0.0,2.1980401879413807e-05
1263,3-4-5-11-15,b_0011100000100010,0.47100354550329093,-0.47100354550329093,-0.47100354550329093,5,0.3125,1,0.0001220703125,0.8972,0.0,0.0,13.6,28.522735663294437,-300.0,32.65175416437761,8.340590831726405e-06,0.0,2.1980401879413807e-05
1264,5-8-9-13-16,b_0000100110001001,0.47084372564057686,-0.47084372564057686,-0.47084372564057686,5,0.3125,1,0.0001220703125,0.9264,0.0,0.0,13.6,28.232366225371308,-300.0,32.97439108992243,8.062601725929983e-06,0.0,2.576826546316492e-05
1265,1-4-7-10-12,b_1001001001010000,0.4677208973543031,-0.4677208973543031,-0.4677208973543031,5,0.3125,1,0.0001220703125,0.906,0.0,0.0,13.6,28.509588798756486,-300.0,32.791402272140964,8.350552020475563e-06,0.0,2.3436491645509623e-05
1266,1-4-11-12-13-15,b_1001000000111010,0.4673114294960513,-0.4673114294960513,-0.4673114294960513,6,0.375,1,0.0001220703125,0.9932,0.0,0.0,13.6,29.114321236309408,-300.0,33.07828465414525,9.73868884327459e-06,0.0,2.7386938484172934e-05
1267,2-4-7-12-14,b_0101001000010100,0.46616584538458306,-0.46616584538458306,-0.46616584538458306,5,0.3125,1,0.0001220703125,0.9108,0.0,0.0,13.6,28.50071486852578,-300.0,32.792283293919255,8.340590831726403e-06,0.0,2.34464536508951e-05
